school_name,school_id,subject_id,item_name,question_no,n_items,n_sigs,item_ids,pattern,date_span_days,distinct_text_samples,min_cross_item_similarity,conflict_class
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,8,2,2,8029128083 | 8029141004,per-section-variant,7,"Click here to play the presentation Read the sentence from ?Friends at School.? Yesterday, Sam and I counted silly snake ||| Click here to play the presentation What happens at the end of “Friends at School”?",0.456,genuinely_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,db4bf6655b5b7024fb07d171e484028e612e82e080987814c3e80730a8ac439e,Chapter 16 Test: Fraction Concepts,6,2,2,7928764338 | 8358079682,per-section-variant,1,Click in the shape to shade a fourth. ||| Marcel will paint half of a border on the classroom wall. Click in the shape to shade a half.,0.471,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,a0e8432b2bb7a06e4d9f1f2aa136a00298917a31bc6648789a67f78e575c7273,Chapter 4 Test: Equal Groups,5,3,2,8018762596 | 8018769272 | 8076260570,per-section-variant,0,Which equation has a sum that is even? ||| Which equation shows how to find the total number of circles?,0.475,genuinely_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,00177777a0e7d64081d079df3f05aa2549c52671b6a32d13b2355dd37d7f04b9,7.2 Grammar Review,7,2,2,7800632097 | 7802005513,per-section-variant,0,Choose the pronoun in the sentence. We play soccer at recess. ||| Choose the pronoun that can take the place of the underlined word or words. The birdhouse is made of wood.,0.478,genuinely_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,db4bf6655b5b7024fb07d171e484028e612e82e080987814c3e80730a8ac439e,Chapter 16 Test: Fraction Concepts,5,2,2,7928764338 | 8358079682,per-section-variant,1,Choose the shapes that show equal parts. ||| Which shape has a half shaded?,0.491,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,bd84b0290db8ad3d3ab9c65fa79fb0bbf8f742f0dc8820620d01c2d8763e7b25,Time to Grow!: Weekly Assessment: Week 2,5,2,2,7787678187 | 7787866945,per-section-variant,0,How does Liang solve his problem in the story? ||| Read the selection and answer each question. The Magic Paintbrush Retold by Ellen L. Ramsey   How does Liang solve his p,0.497,genuinely_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,fad41a670d699049d59847b4b6a0129d42a29372cd9030be5a5c6b2a076c209a,Topic 1,10,4,2,7964059500 | 7964062196 | 7964065626 | 7964067882,cross-section-far-dates,36,mediaAVA7918221636453398.mp3 Evaluate the expression. ||| mediaAVA7919681636453486.mp3 Complete the sentence to approximate     can be estimated to be between _; it is closer to ,0.5,partially_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,c645b92f5b95e0e8fca225d65baa9f8dce445979b634ce2bd94ff57c36c02099,Chapter 5,7,3,2,7487309603 | 7487399015 | 7487419449,per-section-variant,0,What is 43+29? Box 1. _   ||| What is 43+29? Enter the answers in the boxes. Box 1. _ ||| What is 43+29? Enter the answers in the boxes. Box 1. _  ,0.528,partially_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,9164b0363acacf5ae93651a11b9e0201d67d311f7394649e0bea9773bac504e4,Quarter 3 Quiz 3,1,2,2,7688207641 | 7722457831,recycled-title-same-section,21,Which of the following are less wealthy farmers who worked alongside slaves ||| Which of the following ended the Mexican American War?,0.532,partially_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,cbd4764f8195a59d3fa3d3ebb30f0a756bd67310439307ee56d809efc21ab957,Quiz 2,4,2,2,8016572178 | 8126265514,recycled-title-same-section,70,Which of the following categories would a remote control best fall into? ||| Which of the following is defined as short stories attached to morals?,0.542,partially_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,5e424d51e9ebc65ee844bb15efe691b27e1877bcd27ae65bd87209886acb6395,Chapter 10,6,3,2,7493941329 | 7687708068 | 7687719992,per-section-variant,0,Colby drew a diagram of his garden. Each unit square is 1 square foot. What is the area of Colby?s garden?   ||| Each unit square of this figure is 1 square meter. What is the area of the figure?,0.548,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,7,2,2,8029128083 | 8029141004,per-section-variant,7,Click here to play the presentation What is the author’s purpose for writing “Friends at School”? ||| Click here to play the presentation Which sentence tells about Val?,0.552,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,9,2,2,8029128083 | 8029141004,per-section-variant,7,Click here to play the presentation ||| Click here to play the presentation What is the author?s purpose for writing ?Friends at School??,0.556,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,21,2,2,8029128083 | 8029141004,per-section-variant,7,Click here to play the presentation Read the sentence. The man pets his cat. Which word from the sentence is a noun that ||| Click here to play the presentation Which sentence has a verb that is an action word?,0.584,partially_different
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,fad41a670d699049d59847b4b6a0129d42a29372cd9030be5a5c6b2a076c209a,Topic 1,9,4,2,7964059500 | 7964062196 | 7964065626 | 7964067882,cross-section-far-dates,36,mediaAVA7918211636453397.mp3 Which expression is equivalent to  ? ||| mediaAVA7919671636453485.mp3 What is the solution to the equation x2 =169?,0.593,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,10,2,2,8029128083 | 8029141004,per-section-variant,7,Click here to play the presentation ||| Click here to play the presentation What happens at the end of ?Friends at School??,0.625,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,20,2,2,8029128083 | 8029141004,per-section-variant,7,Click here to play the presentation di_s ||| Click here to play the presentation Which sentence has a noun that names a place?,0.646,partially_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,94dea77626cc6b55d9d06a5f71e8221ea933b65d502153daa150bb04862a102d,Chapter 5,1,3,3,7893397217 | 7893398182 | 7893399551,per-section-variant,0,How many tens and ones are there in the sum of 61+14 ?   _   ||| How many tens and ones are there in the sum of 61+14 ? Enter the answers in the boxes. Box 1.  _ ones Blank2. _ tens ||| How many tens and ones are there in the sum of 61+14 ? Enter the answers in the boxes. Box 1. _ tens Box 2. _ ones,0.65,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,65d6a2fd749febd0a2eb55e3c7a265a6d913be4f3eb60f7ef45eaef66028c8f0,Chapter 9 Test: Money,5,2,2,8276079467 | 8276081846,per-section-variant,0,How many pennies are in a nickel? ||| How many pennies have the same value as a nickel?,0.708,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,5,2,2,8029128083 | 8029141004,per-section-variant,7,Click here to play the presentation What is the central idea of the article? ||| Click here to play the presentation Which event happens first?,0.719,partially_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,c9c2d7ea91d505b2de51fc1561835d5aa6c6f5750e0e77193fa74e51596899d5,Chapter 16,3,3,2,7687663925 | 7687678128 | 7687689622,per-section-variant,0,Click the shape that shows a shape with unequal parts. ||| Click the shape that shows a third.,0.722,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,d7c57311b3d59d16a0957ff14b1b6c54eacc2af3dd91b10bd5c38cd480835cf3,Module Assessment: There's Only One Me!,4,3,2,8085876943 | 8085881867 | 8085887315,per-section-variant,4,Show-and-Tell Click here to play the presentation   ||| Show-and-Tell Click here to play the presentation   Click here to play the presentation  ,0.732,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,d7c57311b3d59d16a0957ff14b1b6c54eacc2af3dd91b10bd5c38cd480835cf3,Module Assessment: There's Only One Me!,5,3,2,8085876943 | 8085881867 | 8085887315,per-section-variant,4,Show-and-Tell Click here to play the presentation ||| Show-and-Tell Click here to play the presentation   Click here to play the presentation,0.732,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,d7c57311b3d59d16a0957ff14b1b6c54eacc2af3dd91b10bd5c38cd480835cf3,Module Assessment: There's Only One Me!,6,3,2,8085876943 | 8085881867 | 8085887315,per-section-variant,4,Show-and-Tell Click here to play the presentation ||| Show-and-Tell Click here to play the presentation   Click here to play the presentation,0.732,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,d7c57311b3d59d16a0957ff14b1b6c54eacc2af3dd91b10bd5c38cd480835cf3,Module Assessment: There's Only One Me!,1,3,2,8085876943 | 8085881867 | 8085887315,per-section-variant,4,Ms. Cat and Mr. Fox  Click here to play the presentation ||| Ms. Cat and Mr. Fox Click here to play the presentation   Click here to play the presentation    ,0.741,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,d7c57311b3d59d16a0957ff14b1b6c54eacc2af3dd91b10bd5c38cd480835cf3,Module Assessment: There's Only One Me!,2,3,2,8085876943 | 8085881867 | 8085887315,per-section-variant,4,Ms. Cat and Mr. Fox Click here to play the presentation   ||| Ms. Cat and Mr. Fox Click here to play the presentation   Click here to play the presentation  ,0.741,partially_different
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,d7c57311b3d59d16a0957ff14b1b6c54eacc2af3dd91b10bd5c38cd480835cf3,Module Assessment: There's Only One Me!,3,3,2,8085876943 | 8085881867 | 8085887315,per-section-variant,4,Ms. Cat and Mr. Fox Click here to play the presentation ||| Ms. Cat and Mr. Fox Click here to play the presentation   Click here to play the presentation,0.741,partially_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,94dea77626cc6b55d9d06a5f71e8221ea933b65d502153daa150bb04862a102d,Chapter 5,7,3,3,7893397217 | 7893398182 | 7893399551,per-section-variant,0,What is 43+29? Enter the answers in the boxes. Box 1. _ Ones Box 2. _ Box 2. _ Tens   ||| What is 43+29? Enter the answers in the boxes. Box 1. _ones Box2. _ Box 3. _tens   ||| What is 43+29? Enter the answers in the boxes. Box 1 ones place. _ Box 2. regrouping over tens _ box 3. tens place_  ,0.754,partially_different
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,9a6effad7e0a35a37360dafb605f9a7235c9f198cd3542ab333375c1bf2d16a3,Chapter 10,18,2,2,7632020844 | 7632023026,per-section-variant,3,  The length and width of the living room are _ feet.   |||   The length of the living room is _ feet.  ,0.812,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,fc86f456851bfc8e562b28d44b979ebe950d61916ba81040fa83f5c4be25e687,Once Upon a Time: Weekly Assessment: Week 2,5,3,2,7892321213 | 7892328227 | 7892329568,per-section-variant,0,"Read the sentences from Act 2, Scene 2. MARISOL: I agree. What your mom always says is right. It does not matter how far ||| Read the sentences from Act 2, Scene 2. MARISOL: I agree. What your mom always says is right. What is the definition of ",0.814,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,7fb01f13832a943ad7e3152cfd9afbd5440c1562ba5f93e9ec2239757d70715f,Chapter 8,6,3,3,7893397268 | 7893398186 | 7893399556,per-section-variant,0,What does 70-38 =? How many tens and ones? _tens (blank 1)      _ones (blank 2) ||| What does 70-38 =? How many tens and ones? _tens (blank 2)      _ones (blank 1) ||| What does 70-38 =? How many tens and ones? _tens (box 1)      _ones (box 2),0.833,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,c645b92f5b95e0e8fca225d65baa9f8dce445979b634ce2bd94ff57c36c02099,Chapter 5,1,3,3,7487309603 | 7487399015 | 7487419449,per-section-variant,0,How many tens and ones are there in the sum of 61+14 ? Add 61+14 to find your answer. Enter the answers in the boxes. Bo ||| How many tens and ones are there in the sum of 61+14 ? Enter the answers in the boxes. Box 1. _ ||| How many tens and ones are there in the sum of 61+14 ? Enter the answers in the boxes. Box 1. _ Box 2. _,0.836,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,c645b92f5b95e0e8fca225d65baa9f8dce445979b634ce2bd94ff57c36c02099,Chapter 5,9,3,2,7487309603 | 7487399015 | 7487419449,per-section-variant,0,Eric reads 19 pages of his book on Monday. He reads 41 pages on Tuesday. How many pages does he read? 19+41= _   ||| Eric reads 19 pages of his book on Monday. He reads 41 pages on Tuesday. How many pages does he read? Enter the answers ,0.845,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,4f40dcfcc10742ffe834ba2f2bbd62a8d524479a5c89a1975043af09363edcc0,Chapter 4 Test: Understand Multiplication,2,2,2,8007345874 | 8071065113,per-section-variant,6,Edith sorts buttons into 4 groups for her art project. She puts 6 buttons in each group. Part A Complete the bar model t ||| This is an item with more than one part. Copy your answer to this part for use in the other parts. Edith sorts buttons i,0.852,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,1a1db050a2f9e8b4f48acb2c53ce566ee7b7a402fde3ab915efda3905c09faa7,Chapter 2,3,3,2,7893397135 | 7893398174 | 7893399547,per-section-variant,0,Kara counted 250 crayons. Paul counted 205 crayons. Complete the sentences below. Kara counted _ crayons than Paul. Paul ||| Kara counted 250 crayons. Paul counted 205 crayons. Who counted more crayons? Kara counted _ crayons than Paul. Paul cou,0.855,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,8fd0c157332e822b8fe197c4836c141a8dda30aec1ba53b8e9e9226eb565f105,Module 5 Week 2 Vocabulary Quiz,2,2,2,7445551765 | 7700671601,per-section-variant,0,1. When you do the science experiment make sure both cups have _ amounts of water. 2. She _ a point by working hard with,0.861,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,c645b92f5b95e0e8fca225d65baa9f8dce445979b634ce2bd94ff57c36c02099,Chapter 5,6,3,2,7487309603 | 7487399015 | 7487419449,per-section-variant,0,George collects 15 leaves. Then he collects 7 more leaves. How many leaves does George have now? Box 1. _   ||| George collects 15 leaves. Then he collects 7 more leaves. How many leaves does George have now? Enter the answers in th,0.866,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,39308d551182d44e7450a762262d894e4a185840ba31e88765e4691b99fb969f,Practice PM3 Test Session 1,7,2,2,8365066597 | 8368658997,per-section-variant,0,  Write the Equation and Solve_  _Rocks in each bag   |||   Write the Equation_  _Rocks in each bag  ,0.882,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,00177777a0e7d64081d079df3f05aa2549c52671b6a32d13b2355dd37d7f04b9,7.2 Grammar Review,6,2,2,7800632097 | 7802005513,per-section-variant,0,Choose the pronoun that can take the place of the underlined word or words. Anna helped Grandpa paint the birdhouse. ||| Choose the pronoun that can take the place of the underlined word or words. Grandpa built a birdhouse.,0.888,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,94dea77626cc6b55d9d06a5f71e8221ea933b65d502153daa150bb04862a102d,Chapter 5,6,3,2,7893397217 | 7893398182 | 7893399551,per-section-variant,0,George collects 15 leaves. Then he collects 7 more leaves. How many leaves does George have now? Enter the answers in th,0.897,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,ca05d0acc2f1c5589a2f56ebc947d20c2283d54a21d2b846466670805a94b396,Chapter 5 Test: Divide by 1-Digit Numbers,11,3,2,8018784764 | 8018786743 | 8101189630,per-section-variant,2,Chad bought 8 packages of notepads for his office. Each package has 12 notepads. The notepads were divided equally into ,0.906,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,f4ad60fc6d96c175110c2e54a5bec524692fe84d29b7df84ef582a66bc35fdc3,Chapter 2,4,3,2,7337961658 | 7466682539 | 7466683686,per-section-variant,3, 453+386=   Estimate by rounding to the 10s   Which equation models the estimate of the difference? |||  453+386=   Estimate by rounding to the 10s   Which equation models the estimate of the sum?,0.912,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,79848524579fc7af9c299bbcb14b06c9ee3f7168dc454ed6e55a44d8559bb778,Chapter 4 Test: Understand Multiplication,12,2,2,8018777331 | 8018779616,per-section-variant,0,Ben drew an array to show the number of video games he has. Select the multiplication expression Ben could write for his ||| Ben drew an array to show the number of video games he has. What multiplication expression could Ben write for his array,0.915,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,c9c2d7ea91d505b2de51fc1561835d5aa6c6f5750e0e77193fa74e51596899d5,Chapter 16,14,3,2,7687663925 | 7687678128 | 7687689622,per-section-variant,0,Mr. Rudd cuts a piece of toast into fourths like this.   Which shows another way to cut the toast into fourths? ||| Mr. Rudd cuts a piece of toast into thirds like this.   Which shows another way to cut the toast into thirds?,0.918,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,079970cd5242b96f3cc0fd5b5a261a46f42fcb8284b46d6d614d08f3bc8e9030,Chapter 6,8,3,2,7487920005 | 7487927595 | 7487931581,per-section-variant,0,What is the sum? Enter the all the answers in the boxes. Box 1. _   ||| What is the sum? Enter the all the answers in the boxes.   Solve:_,0.926,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,65d6a2fd749febd0a2eb55e3c7a265a6d913be4f3eb60f7ef45eaef66028c8f0,Chapter 9 Test: Money,6,2,2,8276079467 | 8276081846,per-section-variant,0,Liza counted 4 dimes by tens. How much money did Liza count? ||| Liza counted 4 dimes. How much money did Liza count?,0.932,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,4f40dcfcc10742ffe834ba2f2bbd62a8d524479a5c89a1975043af09363edcc0,Chapter 4 Test: Understand Multiplication,5,2,2,8007345874 | 8071065113,per-section-variant,6,Julissa makes 4 bracelets. There are 9 charms on each bracelet. Which equations could be used to find the number of char,0.938,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,a558411fde85105bca87dc87205258bf647f95cdf493e6d86a2fe2f9594c8890,Home Sweet Habitat: Weekly Assessment: Week 1,9,2,2,7796962804 | 7806926683,per-section-variant,1,"Read The Long, Long Journey and answer the following questions. What is the passage MOSTLY about? ||| Read The Long, Long Journey and answer the questions. What is the passage MOSTLY about?",0.94,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,65d6a2fd749febd0a2eb55e3c7a265a6d913be4f3eb60f7ef45eaef66028c8f0,Chapter 9 Test: Money,7,2,2,8276079467 | 8276081846,per-section-variant,0,Ali spends 10¢ each week for 3 weeks. How much money does Ali spend? ||| Ali spends 10¢ each week for three weeks. How much money does Ali spend?,0.944,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,65d6a2fd749febd0a2eb55e3c7a265a6d913be4f3eb60f7ef45eaef66028c8f0,Chapter 9 Test: Money,8,2,2,8276079467 | 8276081846,per-section-variant,0,  Brad saves 20¢ for 4 weeks. How much money does Brad save? |||   Brad saves 20¢ for four weeks. How much money does Brad save?,0.945,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,a558411fde85105bca87dc87205258bf647f95cdf493e6d86a2fe2f9594c8890,Home Sweet Habitat: Weekly Assessment: Week 1,10,2,2,7796962804 | 7806926683,per-section-variant,1,"Read The Long, Long Journey and answer the following questions. Why does the young female MOST LIKELY eat all that she c ||| Read The Long, Long Journey and answer the questions. Why does the young female MOST LIKELY eat all that she can?",0.952,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,d5048bb81361ec2c2fba404824a765e59ed8e8a19f15f4717da9ebd3b9f1a657,Chapter 10,6,3,3,7893397293 | 7893398190 | 7893399558,per-section-variant,0,The Farmer has 270 sheep in the barn. She moves 80 of the sheep in the field. How many sheep are in the barn now? How ma,0.953,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,18,2,2,8029128083 | 8029141004,per-section-variant,7,Click here to play the presentation di_s ||| Click here to play the presentation sa_,0.954,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,a558411fde85105bca87dc87205258bf647f95cdf493e6d86a2fe2f9594c8890,Home Sweet Habitat: Weekly Assessment: Week 1,12,2,2,7796962804 | 7806926683,per-section-variant,1,"Read The Long, Long Journey and answer the following questions. In the passage, the falcon aims for the godwits. What do ||| Read The Long, Long Journey and answer the questions. In the passage, the falcon aims for the godwits. What do the words",0.955,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,a558411fde85105bca87dc87205258bf647f95cdf493e6d86a2fe2f9594c8890,Home Sweet Habitat: Weekly Assessment: Week 1,11,2,2,7796962804 | 7806926683,per-section-variant,1,"Read The Long, Long Journey and answer the following questions. What reason does the author give for the godwits making  ||| Read The Long, Long Journey and answer the questions. What reason does the author give for the godwits making noise when",0.959,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,de4a66f6ecf44d0b7ffc08bfbc0b1cb31c247d0aff8b40a62d4502232dc46dd2,Module Assessment: Art Everywhere,14,2,2,8142590942 | 8143118067,per-section-variant,0,Read the selection and answer each question. Making Cheese (1)Cheese is a favorite American food. We find cheese on pizz,0.962,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,b8a299e643bb53198ddfad8041195d369334f0256ff000cbcda2bafd79feaefd,Grade 3 FAST Practice Math,25,2,2,8344567727 | 8350431547,per-section-variant,0,What is the numeral-word form of  ? ||| What is the numeral-word form of 7/5,0.963,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,16,2,2,8029128083 | 8029141004,per-section-variant,7,Click here to play the presentation ||| Click here to play the presentation sa_,0.968,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,b1911472445866973ef70d2395284f6a5f8446801eea33b29baf93fe39536e54,Module Assessment: Nice to Meet You!,17,2,2,8029128083 | 8029141004,per-section-variant,7,Click here to play the presentation ||| Click here to play the presentation _ap,0.968,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,f41dfd019f5ee93c2ec3e042a432bc4e3c4a821f91ad4f2d84e74e4bd6d38af1,Rise to the Occasion: Weekly Assessment: Week 1,8,2,2,7929054771 | 7929067037,per-section-variant,0,Read the selection and choose the best answer to each question. Jackson wrote a story about his first day on a new baseb,0.971,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,6059dfdbbe0158fc4e5d210179330a96840b3a84d2b3a847f000e4978d47c534,Chapter 1,1,3,2,7893397104 | 7893398171 | 7893399545,per-section-variant,0,In which numbers does 6 have a value of 60? Choose 2 correct answers. ||| In which numbers does 6 have a value of 60? Choose the 2 correct answers.,0.973,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,92cc3119cab34058704b674c0d901cd1cafe827efee368dbe77b88d7b75ac8bb,Chapter 10,8,2,2,7893400666 | 7893413724,per-section-variant,0,This large rectangle was made by putting two small rectangles together. Part A. What is the area of each small rectangle,0.973,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,4d316254551ba9aba2ecf0fb22d486d467c7715696fcd6d84f1937d77a9f2ffe,Chapter 1 Test: Whole Number Place Value,3,4,2,7999771774 | 8016400881 | 8018784758 | 8018786737,recycled-title-same-section,25,"Which numbers will make a true comparison? 807,058>? Select all the correct answers. Hint(s): This is the result of thin",0.975,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,ef2009a550064b55ea8e027031529779881969f5f8c54e12172f30c0178772ab,Chapter 8,12,2,2,7594900414 | 7594902370,per-section-variant,1,Three students made videos for their art project. The table shows the length of each video.   How much longer is video 3,0.976,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,12e3cf212074df576fe4533cfefaf42aad608eac41785faafe3b661f6ab3517a,Module Assessment: Make a Difference,17,2,2,7892331285 | 7892332925,per-section-variant,0,"Read the selection and choose the best answer to each question. In the following letter, Angelo tells Marcy about a para",0.977,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,711f58b783d9302b0ae638d71032a5a9a38c3dcd89edfca11b9c9bf3345c5347,Rise to the Occasion: Weekly Assessment: Week 2,1,2,2,8072299723 | 8074176680,per-section-variant,2,Read the selection and answer each question. Building a World with Toothpicks by Linda Haas Manley (1)Could something ma,0.98,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,189dcc899a95781e61ee362c7a6b77fd190d201c44af9a5ba9779cf16c902750,Chapter 5,11,3,2,7493489838 | 7493517971 | 7493540006,per-section-variant,0,Match each equation with the correct answer by typeing the letter.      ||| Math each equation with the correct answer by typing the letter.     ,0.981,rewording_or_format
Athenian Academy of Technology and the Arts,019eb11c-410a-7ffb-86e6-a0294c669670,346b6be77aa1158b867b6ad3e08324fdf4990620750f99c5ea7c61074e837c58,Chapter 9,13,3,2,7893397279 | 7893398189 | 7893399557,per-section-variant,1,Eden has 27 lollipops. She sales 8 of them to her friends. Then her mom gives her 15 more lollipops. How many lollipops  ||| Eden has 27 lollipops. She sells 8 of them to her friends. Then her mom gives her 15 more lollipops. How many lollipops ,0.982,rewording_or_format
Central Florida Preparatory School,019eb11c-413b-7a66-a7d8-a18f14736ede,4d316254551ba9aba2ecf0fb22d486d467c7715696fcd6d84f1937d77a9f2ffe,Chapter 1 Test: Whole Number Place Value,10,4,2,7999771774 | 8016400881 | 8018784758 | 8018786737,recycled-title-same-section,25,"A large truck can carry as much as  90,000 pounds, but a small truck can carry only 110 of that weight. Which number has ||| A large truck can carry as much as  90,000 pounds, but a small truck can carry only  of that weight. Which number has a ",0.989,rewording_or_format
Crestwell School,019eb11c-413c-7ed9-872e-0fe5e9a947b6,c126304607332343cf86bc4783cf017bfeaf5666dd2c704cd8a38accd27841a9,Chapter 17 Test: Represent and Interpret Data,6,2,2,8336355224 | 8336355628,per-section-variant,0,Nadia made this line plot to show the different amounts of wheat flour she uses to make each loaf of bread. What is the ,0.989,rewording_or_format
